Address,Latitude,Longitude
"Christopher, IL",37.972574,-89.053389
"Howard, OH",40.407691,-82.326385
"Dimmit, TX",28.41163,-99.812517
"Hatch, NM",32.66536,-107.153061
"Peaks Island, ME",43.660539,-70.19073
"Lavalette, NJ",39.970418,-74.068732
"La Grande (atop Mt. Emily), OR",45.324588,-118.087704
"Mt. Laguna, CA",32.867455,-116.418804
"Bohemia, NY",40.769252,-73.1151
"St. Matthews, SC",33.664869,-80.777889
"Walterboro, SC",32.90519,-80.666765
"Crystal Bay, NV",39.227806,-120.004693
"Perkinston, MS",30.782263,-89.142766
"East Mesa, AZ",33.415301,-111.657922
"Old Town Katy, TX",29.785771,-95.82453
"San Carlos, CA",37.507165,-122.260522
"South Scottsdale, AZ",33.494852,-111.908934
"Churchville, VA",38.226261,-79.162235
"Jewell, KS",39.671388,-98.153656
"Crown City, OH",38.590898,-82.28292
"Desmoines, WA",47.401746,-122.324281
"Dacula, GA",33.988712,-83.897957
"Pumpernickel Valley, NV",40.981296,-117.299857
"Nesbit, MS",34.882128,-90.008917
"Ellicott City, VA",39.267334,-76.798323
"Moro Bay, CA",35.365936,-120.849971
"Denver, PA",40.23317,-76.137149
"Kansas City (entering from I-70 west), MO",38.971668,-92.431259
"Block Island, RI",41.161653,-71.584245
"Barnum, MN",46.503001,-92.688513
"Wakpala, SD",45.657199,-100.536353
"Sand Lake, MI",43.291998,-85.517811
"Jones, AL",32.58403,-86.89751
"Loma Linda, CA",34.048369,-117.261155
"Hartford, TN",35.816744,-83.143223
"Schiller Park, IL",41.955837,-87.870905
"Winnsboro, TX",32.957333,-95.290201
"Barnsdall, OK",36.562033,-96.161652
"Nanafalia, AL",32.112972,-87.988032
"Elmont, VA",37.711276,-77.492505
"National City (Palm Ave.), CA",32.6785,-117.089796
"Derwood, MD",39.117445,-77.161195
"Allston, MA",42.355532,-71.132809
"Cheverly, MD",38.928189,-76.915827
"Deerfield, DE",38.910845,-75.527665
"Elk City Lake, KS",37.257006,-95.798493
"Tuscumbia, AL",34.731204,-87.702508
"Drummond Island michigan, MI",46.020562,-83.733106
"El Soreno, CA",34.073573,-118.178635
"Coles Point, VA",38.143766,-76.635522
"Saint Clair Shored, MI",42.497398,-82.896341
"Twinsburg, OH",41.312582,-81.440101
"River Grove, IL",41.925876,-87.835889
"Export, PA",40.418108,-79.625619
"Andover, NJ",41.015574,-74.729572
"Decatur, MS",32.439053,-89.108382
"House Springs, MO",38.409592,-90.569729
"Bagley, WI",42.905569,-91.101255
"Woods Canyon Lake, GA",33.877922,-83.444315
"Waldoboro, ME",44.095277,-69.375613
"Cheshire, OR",44.189559,-123.285662
"Peru, NY",44.573136,-73.545213
"Coalgate, OK",34.538136,-96.218603
"Leagueville, TX",32.231011,-95.655257
"Morton, WA",46.558465,-122.275118
"Essex Center, VT",44.511968,-73.059553
"Eisenhower Tunnel (near), CO",39.679313,-105.903624
"Genoa City, WI",42.498358,-88.328169
"Spring valley, CA",32.744799,-116.9989
"Sprague River, OR",42.455448,-121.504175
"West Falls, NY",42.704181,-78.681166
"North Mountain area, AZ",33.584456,-112.119155
"Monmouth County, NJ",40.258972,-74.123996
"Glenarm, IL",39.623644,-89.648986
"Saline, MI",42.166732,-83.781616
"Diamondhead, MS",30.394664,-89.363958
"Frederika, IA",42.881626,-92.308238
"Schofield Barracks, HI",21.49518,-158.062918
"Marquette Heights, IL",40.617548,-89.600366
"Brazoria, TX",29.044437,-95.56909
"Las Vega, NV",36.171584,-115.139143
"Boston (northeast of), MA",42.360058,-71.058888
"Smithfield, PA",39.803121,-79.807824
"Mathis, TX",28.094439,-97.828031
"Carver, MN",44.763368,-93.625423
"Kanawha City, WV",38.321478,-81.582047
"Gibbon, MN",44.533878,-94.526363
"Sugar Camp, WI",45.794426,-89.314002
"Swansea, IL",38.533931,-89.988973
"Galesburg, MI",42.288626,-85.418044
"Isabella, MN",47.617104,-91.354867
"Lake Ariel, PA",41.453658,-75.383444
"Thomasville, PA",39.928705,-76.850522
"Pittsburg, NH",45.051132,-71.391481
"Monongahela, PA",40.203129,-79.926141
"Black Creek, NY",42.275649,-78.226384
"Boones Creek, TN",36.392312,-82.411513
"Los Olivos, CA",34.667712,-120.115021
"Woodland, AL",33.374308,-85.399655
"Roasharon, TX",29.352284,-95.460254
"Forestburgh, NY",41.573297,-74.72564
"Roosevelt, WA",45.742899,-120.215894
"McMechen, WV",39.988148,-80.73149
"Liberty, KY",37.318408,-84.939377
"Sparks/Spanish Springs, NV",39.534884,-119.752672
"Mt. Washington, KY",38.050036,-85.545799
"Romney, WV",39.342066,-78.756663
"Adamsville, TN",35.235931,-88.390616
"Ormond by the Sea, FL",29.349148,-81.066461
"Lake George (Lake George Village ), NY",43.425891,-73.71097
"Zion National Park, UT",37.298229,-113.026303
"Starks, ME",44.730627,-69.966173
"Cuba City, IL",40.492844,-90.190696
"Las Vegas, GA",36.171573,-115.139123
"Meadowview, VA",36.760351,-81.862833
"Hilo, HI",19.721628,-155.084866
"New City, NY",41.147588,-73.98931
"Telford, PA",40.324983,-75.328155
"Center Valley, PA",40.529433,-75.393703
"Green Castle, PA",39.790393,-77.727782
"Murrells Inlet / Burgess Community, SC",33.550985,-79.041441
"Lexinton, SC",33.98151,-81.236233
"Conway, PA",40.659762,-80.239231
"Pacifica/Daly City, CA",37.687916,-122.470188
"Winfield, MO",38.997277,-90.738465
"Northfield, MN",44.458273,-93.161623
"Windsor, MA",42.509048,-73.045731
"Jeffersonville, KY",37.973717,-83.841842
"St. Petersburg Beach, FL",27.742808,-82.750455
"Alachua, FL",29.793827,-82.494429
"Delmar, MD",38.455931,-75.577426
"Lula, GA",34.387579,-83.666308
"Sioux Falls (at UT 33 and Southeastern), SD",43.546031,-96.731255
"St. Paul (around), MN",44.953682,-93.089975
"Port Matilda, PA",40.799531,-78.054155
"Crestwood, IL",41.661147,-87.752571
"Butte, AK",61.541599,-149.035372
"Harrisburg, NC",35.323732,-80.65588
"Macomb Township, MI",42.665184,-82.928662
"North Salem, NH",42.83603,-71.222157
"Baldwin Borough, PA",40.338128,-79.978934
"Warsaw, KY",38.783423,-84.901613
"Lake Tapps, WA",47.214808,-122.170181
"Saint Cloud, MN",45.557944,-94.163231
"Corunna, MI",42.981946,-84.117755
"Dallas (DFW Airport), TX",32.899803,-97.040358
"Rather not say., IL",40.633099,-89.398546
"Palm Spings, CA",33.830283,-116.545295
"Whitinsville, MA",42.111211,-71.666167
"Liberty, IL",39.8795,-91.107929
"Pismo, CA",35.142726,-120.641271
"Vadnais Heights, MN",45.050562,-93.069305
"West Point, VA",37.531557,-76.796341
"Breaks, VA",37.295941,-82.280995
"Mercedes, TX",26.149792,-97.913635
"Lugoff, SC",34.227378,-80.689252
"Stanton, DE",39.715646,-75.640758
"Connelsville, PA",40.017864,-79.589503
"Bel, NY",52.40961,18.574096
"Belcamp, MD",39.473715,-76.241365
"Thackerville, OK",33.793413,-97.143048
"Weverville, NC",35.697078,-82.560697
"Eden, VT",44.707276,-72.545655
"Amberg, WI",45.502868,-87.993725
"Lemoyne, NE",41.272881,-101.813441
"Elbow Lake, MN",45.990566,-95.97555
"Keswick, VA",38.013403,-78.358621
"Hollis Center, ME",43.634701,-70.620878
"Lawndale, CA",33.887264,-118.352596
"Mechanicsburg (near), PA",40.21329,-77.008038
"West Jefferson, NC",36.403716,-81.492861
"Priest Lake, ID",48.587962,-116.866876
"Hill City, KS",39.364707,-99.842057
"Brantingham, NY",43.688706,-75.292103
"Haven Beach, NJ",39.559289,-74.243217
"Sunset Beach, OH",41.113693,-80.971742
"LakeView, MN",44.649699,-93.242738
"East Fultonham, OH",39.850024,-82.122298
"Slippery Rock Township, near New Castle, PA",40.964622,-80.209841
"Harveys Lake, PA",41.367174,-76.033405
"Clendenin, WV",38.488773,-81.348064
"Dunlow, WV",38.023121,-82.431546
"Buel, NY",42.849245,-74.659038
"natchitoches, LA",31.760714,-93.086264
"Cape St. Claire, MD",39.043186,-76.444946
"Olympia/Nisqually Valley, WA",47.037886,-122.900681
"Davenport, ND",46.714143,-97.070082
"Marina del Rey/Playa Vista, CA",33.975402,-118.41921
"Guilford, VT",42.817032,-72.57548
"Carrolton, TX",32.975635,-96.889956
"Unadilla, GA",32.261692,-83.736589
"Goleta (Goleta Beach Park), CA",34.416849,-119.832189
"East Palo Alto, CA",37.468853,-122.141096
"Hartford, AL",31.102376,-85.696861
"Archer, FL",29.529985,-82.518974
"Westford, VT",44.598355,-72.997685
"Colleyville, TX",32.88097,-97.155012
"Old Bethpage (Long Island), NY",40.762624,-73.453183
"Runnemede, NJ",39.852342,-75.067936
"Decatur, TN",35.514808,-84.790239
"Sayville/Blue Point (general area), NY",40.735958,-73.082076
"Cortland, NY",42.601187,-76.180485
"Winneconne, WI",44.110841,-88.712605
"West Harwich, MA",41.669897,-70.11713
"Groton Long Point, RI",41.314542,-72.007837
"Old Field, NY",40.959835,-73.129552
"N. Hollywood, CA",34.17939,-118.379075
"Callaway, FL",30.145357,-85.574346
"Tuscarawas County, OH",40.397875,-81.427893
"Fresno (north of; on I-5), CA",40.78495,-122.308325
"Antelope Island, UT",40.958069,-112.214577
"Coal Township, PA",40.792668,-76.564075
"Mayfeld, KY",36.741737,-88.636712
"Sugar Creek, MO",39.109723,-94.444657
"North Lauderdale, FL",26.217311,-80.225879
"Rice, MN",45.752878,-94.222343
"Centerville, ME",44.705658,-67.678872
"Weddington/Wesley Chapel, NC",35.002229,-80.690588
"Torrington, WY",42.062448,-104.1844
"Newton, NC",35.66988,-81.221457
"Groveport, OH",39.853226,-82.888257
"Hudson, OH",41.240083,-81.440662
"New Jersey, NJ",40.058312,-74.405681
"Lincoln, VT",44.10587,-72.997042
"Morton grove, IL",42.040609,-87.782549
"Moss, TN",36.589431,-85.617476
"Mount Morris, IL",42.050333,-89.431201
"West Point, IA",40.716717,-91.450169
"Cranberry twp (7 Fields), PA",40.691759,-80.062542
"Rupert, WV",37.963193,-80.689531
"Long Beach Island (North Beach), NJ",39.679261,-74.151252
"Gamrbrills, MD",39.067019,-76.665465
"Gonzales, LA",30.238506,-90.920122
"North Central Upper Peninsula, MI",46.537453,-87.395202
"Marseilles, IL",41.330891,-88.708134
"West Friendship, MD",39.304907,-76.953077
"Salvo, NC",35.540165,-75.47292
"Saint Johnsbury, VT",44.419267,-72.015101
"Richmond, MN",45.454118,-94.520008
"Woodstock, IL",42.314723,-88.448687
"Coalinga, CA",36.139675,-120.360167
"Dodge Center, MN",44.027454,-92.855213
"King William, VA",37.68717,-77.013694
"Whiting, NJ",39.954382,-74.378754
"Kerrville (8.5 miles E of; on I-10), TX",30.496762,-100.013098
"Lummi Island (ferry terminal), WA",48.732671,-122.670467
"Louisa, KY",38.114241,-82.603228
"Bloomington (outside; north of), IL",40.48423,-88.993706
"Browning, MT",48.556944,-113.013423
"Chelsea, MA",42.391789,-71.032824
"Castleton, NY",42.533183,-73.746304
"Cumberland, ME",43.796599,-70.25852
"Diamond Point, NY",43.47924,-73.687068
"San Pierre, IN",41.198607,-86.894007
"Beloit, WY",42.50837,-89.031786
"Wayne, WV",38.221451,-82.442396
"Neoga/Mattoon (between; on I-57), IL",39.456513,-88.333108
"Pierz, MN",45.981643,-94.104721
"Aberdeen, NJ",40.417069,-74.222104
"Rural Hall, NC",36.24039,-80.293386
"Shunk, PA",41.546214,-76.742729
"Russleville, AR",35.27809,-93.133721
"I-10 (MM# 15; 10 mi. N of MS), MS",30.527993,-99.852753
"Bay Center, WA",46.631514,-123.954869
"Tremont, IL",40.527549,-89.492584
"Ross, OH",39.343901,-84.668818
"Waianae (Oahu), HI",21.442787,-158.187099
"Sierra Mountains (above), NV",38.802625,-116.419391
"Monroe, NY",41.304617,-74.182709
"Alden Township, WI",45.235248,-92.47852
"Newport News/Hampton, VA",37.02208,-76.359845
"Mulberry Township, KS",39.52667,-97.286851
"Midvale/Sandy, UT",40.611082,-111.899953
"La Junta, NE",37.985,-103.543817
"Pulaski (Case Knife Rd), VA",37.037293,-80.800818
"Mount Morris, MI",43.118631,-83.694966
"Allison Park, PA",40.559466,-79.959229
"Weldona, CO",40.346287,-103.969641
"Asbury Park, NY",40.22038,-74.012074
"Sag Harbor, NY",40.997902,-72.292581
"Perrysburg, OH",41.557005,-83.627146
"Machesney Park, IL",42.347268,-89.039015
"Keansburgh, NJ",40.441769,-74.129848
"Mead, CO",40.233337,-104.998589
"Boone, IA",42.05973,-93.880242
"Boise, WA",47.180406,-122.015685
"Yakima Firing Center, Yakima, WA",46.602072,-120.505894
"Central City, KY",37.293905,-87.123345
"Eton, OH",39.743939,-84.636629
"Sidney, MT",47.716662,-104.156317
"Firebaugh/Mercey Hot Springs, CA",36.704541,-120.859771
"Highwood, IL",42.199726,-87.809224
"Laurys Station, PA",40.723125,-75.530205
"Utting, AZ",33.838897,-113.886896
"Garyville, LA",30.056025,-90.619233
"Oregonia, OH",39.450905,-84.096046
"Miamisburg (west of), OH",39.642809,-84.286627
"Winnfield, LA",31.925468,-92.639615
"Marion, AR",35.214411,-90.197208
"Northfield, NJ",39.370396,-74.550171
"Waquoit, MA",41.578419,-70.558624
"Lake Arrowhead, CA",34.248359,-117.189211
"Oahu, HI",21.438928,-158.000047
"East Amherst, NY",43.018288,-78.696996
"Buffalo Creek Area Campground, CO",39.386954,-105.27087
"Universal City, CA",34.139795,-118.350587
"Long, OK",35.49718,-94.536668
"High Falls, NY",41.826773,-74.126275
"Hatfield, WI",44.414678,-90.730714
"Wyandotte, OK",36.793425,-94.725232
"Sunset Hills, MO",38.538959,-90.407362
"Byron, MN",44.032737,-92.645455
"Harstene Island, WA",47.230293,-122.883567
"Enosburg Falls, VT",44.906967,-72.806511
"Oscoda/Greenbush/Harrisville, MI",44.656378,-83.294685
"Topsfield, ME",45.418882,-67.73581
"Buffalo, WV",38.617564,-81.981815
"Kansas, KS",39.115555,-94.626798
"Warrendale, PA",40.653211,-80.079472
"Carson city, NV",39.163793,-119.767405
"Red Rock (Las Vegas), NV",36.157024,-115.333549
"Canton/Marietta, GA",33.9526,-84.549941
"Concordia, KS",39.570808,-97.662553
"Wadley, GA",32.866803,-82.404016
"Haledon, NJ",40.935669,-74.186246
"Wauwatosa, WI",43.049484,-88.007574
"Bloomfield--Hillside, NJ",40.695478,-74.228718
"Wilson, OK",34.162012,-97.425868
"Palermo, NY",43.365092,-76.282413
"Cloud Croft, NM",32.957301,-105.742505
"Clarksburg, MO",38.659198,-92.663518
"New York City (Maspeth), NY",40.729404,-73.906571
"Sitka, AK",57.053246,-135.334564
"Otter Tail, MN",46.518917,-95.893583
"Myersville, MD",39.505108,-77.566379
"Tomahawk, WI",45.471102,-89.729858
"Colfax, NC",36.112478,-80.015103
"Hanover Township, PA",41.222052,-75.93473
"Scotch Plains, NJ",40.64003,-74.369038
"Auburn, NE",40.394749,-95.832222
"Strasburg, OH",40.594779,-81.526782
"Chillicothe, MO",39.795269,-93.552416
"Seacaucus, NJ",40.789569,-74.056529
"Marquette, MI",46.543618,-87.395361
"Fairland, IN",39.585892,-85.863604
"North Aurora, IL",41.806159,-88.327311
"Lakeside, OR",43.575643,-124.175133
"Bangor and Bloomingdale (between), MI",53.227412,-4.129248
"Tyrone Township, MI",42.751477,-83.741154
"Henderson Bay, NY",43.904614,-76.166778
"Weldon Spring, MO",38.713388,-90.689282
"Post Falls/Stateline, WA",47.704874,-117.037898
"Phoenix, NY",43.231185,-76.300749
"Big Sandy, TX",32.583766,-95.108815
"Fulton, IL",41.867237,-90.159551
"Makinen, MN",47.357278,-92.367849
"Salie, MI",42.166732,-83.781616
"Phillips, WI",45.696641,-90.400431
"Calhoun, LA",32.512722,-92.358166
"Walpole, NH",43.079477,-72.425841
"Coppell, TX",32.95455,-97.015015
"Pecatonica, IL",42.3139,-89.35926
"Portland (far east; Corbett), OR",45.515259,-122.678377
"Portland, WA",45.515259,-122.678377
"Housesprings, MO",38.409592,-90.569729
"Sugar Loaf, NY",41.318669,-74.287639
"Mineral Ridge, OH",41.140076,-80.768987
"Shell Beach, CA",35.17386,-120.699797
"Herald Harbor, MD",39.053747,-76.569111
"Huntsville (Owens Cross Roads), AL",34.588165,-86.458871
"Walnutport, PA",40.754289,-75.598782
"Floral Park, NY",40.723692,-73.704862
"Northern Allegheny County, PA",40.445065,-80.008759
"Marlette, MI",43.326985,-83.080235
"Banks, OR",45.617787,-123.114458
"Blue Ash, OH",39.23202,-84.378289
"Trout Creek, MT",47.836904,-115.598244
"Cameo, WV",38.11147,-81.931242
"Aspers, PA",39.977193,-77.22511
"Spring Lake, NJ",40.153449,-74.028209
"Boundary Waters, MN",47.920371,-91.25237
"Surprise (75 miles north of), AZ",33.62922,-112.367948
"Mora, NM",35.974243,-105.330025
"Hampton Beach, MA",42.911297,-70.813499
"Cascabels (near), AZ",32.291452,-110.379536
"West Pompano Beach, FL",26.237884,-80.124742
"Lively, VA",37.777636,-76.513562
"La Grande, OR",45.324588,-118.087704
"Coshocron, OH",40.271992,-81.859575
"Greenup, KY",38.57312,-82.830185
"Sutton, WV",38.664554,-80.709798
"Pine Springs, MN",45.035796,-92.9544
"Brayton, IA",41.544441,-94.924167
"East Meadow, NY",40.713963,-73.559036
"Halifax, VA",36.765988,-78.928324
"Newmanstown, PA",40.349563,-76.213298
"Stockwell, IN",40.286203,-86.771084
"Wilton, NY",43.180047,-73.744268
"Kilmarnock, VA",37.710421,-76.379653
"Hortonville, WI",44.334718,-88.638144
"Coaldale, NV",38.027457,-117.883175
"Reno, CA",39.529945,-119.814249
"Pepper Pike, OH",41.47836,-81.463726
"Hancock County, MS",30.388753,-89.511985
"Tooele Valley (above Oquirrh Mtns. & Dugway), UT",40.221054,-112.744427
"Cornish, ME",43.804823,-70.801154
"Neola, PA",40.958981,-75.340198
"Two Rivers, WI",44.153882,-87.569238
"Charlottesville/Waynesboro, VA",38.02931,-78.476663
"Coates, MN",44.717176,-93.034675
"Toone, TN",35.352308,-88.952546
"Twenty Nine Palms, AZ",34.135535,-116.054157
"Spanish Fork, UT",40.114981,-111.654935
"Rutledge, PA",39.901774,-75.328504
"Shirley, AR",35.656139,-92.319208
"Falmouth, ME",43.743551,-70.260158
"Raleigh, NY",35.779588,-78.638169
"Beeville-Kennedy, TX",28.40081,-97.748321
"Tallahassee, DE",30.438261,-84.280729
"New Berlin, NY",42.624245,-75.331578
"St. Clairsville, OH",40.08034,-80.90177
"Princeton, MA",42.448698,-71.877311
"Clearlake, WA",48.46426,-122.234038
"Hurffville/Sewell (I-55, MM 55), NJ",39.755622,-75.13219
"Perkinstown (south of), WI",45.204115,-90.614877
"Molokai (above), HI",21.144412,-157.022623
"Flower Mound, TX",33.014594,-97.096948
"Pollock, TX",31.446581,-94.872174
"Westfield, WI",43.883587,-89.49342
"Winter Haven/Lake Wales, FL",27.901436,-81.585924
"Hunters Creek, FL",28.360588,-81.422282
"Berkeley (above), CA",37.871514,-122.273029
"La Canada Flintridge, CA",34.206791,-118.200047
"Slade, KY",37.795091,-83.704087
"Leakesville, MS",31.15571,-88.557776
"Corvallis/Newport (between), OR",44.564548,-123.262025
"Little Rock, IA",43.444155,-95.883334
"Lake George, NY",43.426201,-73.71236
"Richland, MS",32.23924,-90.16537
"Minoa, NY",43.076205,-76.000749
"North Tonnawanda, NY",43.03868,-78.864185
"Lake Tahoe, NV",39.096864,-120.032342
"Loveland/Fort Collins, CO",40.39774,-105.07498
"Gallatin/Hendersonville/Madison, TN",36.214462,-86.730476
"Medford, ME",45.285305,-68.851719
"Pendleton, NY",43.087011,-78.727806
"Bouckville, NY",42.889241,-75.55128
"Seminole/Largo, FL",27.888289,-82.815544
"Poplarville, MS",30.840161,-89.534255
"Alligator Point, FL",29.895547,-84.382015
"Blue Springs, MS",34.401783,-88.872815
"Tiffin, OH",41.114526,-83.177974
"Mildred, MT",46.675866,-104.959988
"Tarawa Terrace, NC",34.733398,-77.373725
"East Carbon, UT",39.538313,-110.432188
"Nottingham (just east of Baltimore), MD",39.290369,-76.612194
"Eagle Lake, MN",44.163955,-93.881344
"Texas (western part of), TX",31.802291,-97.09094
"Rohnert park, CA",38.33963,-122.701104
"Chase City, VA",36.799284,-78.458319
"titusville, FL",28.612239,-80.807538
"Tekonsha, MI",42.093386,-84.98579
"Upson, WI",46.368998,-90.406825
"Paramus, CA",40.94456,-74.075407
"Fredonia, NY",42.440047,-79.331696
"Lyme, CT",41.400826,-72.342965
"Old Saybrook, CT",41.296025,-72.38451
"Lyme/Haddam, CT",41.400826,-72.342965
"Various, CA",36.778265,-119.417914
"Avon, CT",41.809618,-72.830535
"Dunkirk, IN",40.375343,-85.209395
"Middletown (west of), NY",40.843875,-73.830432
"Hollandale, MN",43.760818,-93.204094
"Middle Grove, NY",43.089769,-73.917914
"Lowell, AR",36.254156,-94.136808
"Keota, OK",35.255678,-94.921601
"Indian Lake, FL",27.813926,-81.378412
"Sanborn, IA",43.181635,-95.655579
"Stahlstown, PA",40.150188,-79.333136
"Munster, IN",41.564506,-87.512528
"West Sonoma County, CA",38.406359,-122.822902
"Huntertown, IN",41.228371,-85.17246
"Chatham, VA",36.825667,-79.398082
"North Judson, IN",41.215049,-86.77583
"Bristol, NH",43.591156,-71.736697
"Payette/Weiser, ID",44.078207,-116.933756
"Londonderry/Andover, VT",43.277343,-72.69654
"Savoy, IL",40.054748,-88.251696
"Hertel, WI",45.808535,-92.17517
"Ridgeland, MS",32.428499,-90.132287
"Tracy, MT",47.413034,-111.154139
"Middle Island, NY",40.883107,-72.942168
"Coeur D'Alene, ID",47.673472,-116.781206
"Phoenix (northwest area), AZ",33.673423,-112.116011
"Courtland, MS",34.240935,-89.94285
"Watonga, OK",35.844738,-98.413107
"Berlin Center, OH",41.024573,-80.947713
"Fossil, OR",44.998161,-120.216153
"London, AR",35.33148,-93.253826
"Melville, NY",40.793416,-73.415142
"Reedley, CA",36.596366,-119.450424
"Amissville/Rixeyville, VA",38.579823,-77.978904
"Rockville Centre, NY",40.658694,-73.641256
